,County,Year,ShelterID,BusName,City,Zip,License Type,DogSold,PupSold,CatSold,KitSold,ExoticSold,BegInvDog,DogRec,DogAdopt,DogReclaim,DogEuth,EndInvDogs,BegInvCat,CatRec,CatsAdopt,CatsReclaim,CatEuth,EndInvCats,BegInvOther,OtherRec,OtherAdopt,OtherReclaim,OtherEuth,EndInvOther,AllRec,AllAdopt,AllReclaim,AllEuth
1640,McDonough,2014,14284,Humane Society of McDonough County,Macomb,61455-9324,Animal Shelter,6,0,0,,,5,13,12,0,1,4,6,84,81,0,2,7,,,,,,,97,93,0,3
1641,McDonough,2014,266,McDonough County Animal Shelter,redacted,,Animal Control Facility,,,,,,16,483,146,129,10,179,35,775,115,12,160,384,,,,,,,1258,261,141,170
1642,McDonough,2013,14094,Epitome Dog Rescue,Macomb,61455,,,,,,,3,40,33,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,40,33,0,0
1643,McDonough,2013,14284,Humane Society of McDonough County,Macomb,61455,Animal Shelter,18,,4,,,3,16,13,0,1,5,7,64,65,0,0,6,,,,,,,80,78,0,1
1644,McDonough,2013,14284,Humane Society of McDonough County,Macomb,61455,Animal Shelter,11,,4,,,3,16,13,0,1,5,7,64,65,0,0,6,,,,,,,80,78,0,1
1645,McHenry,2012,11994,A & S Rescue Inc.,Cary,60013,Animal Shelter,,,,,,12,52,50,0,0,14,,,,,,,,,,,,,52,50,0,0
1646,McHenry,2012,9966,Aid To Animals Rescue,Barrington Hills,60010,Animal Shelter,,,,,,8,5,5,,,8,35,25,15,,,48,0,5,5,,,0,35,25,0,0
1647,McHenry,2012,6478,Assissi Animal Foundation,Crystal Lake,60012,Animal Shelter,14,1,83,85,0,6,20,15,0,0,11,165,152,168,0,0,149,0,0,0,0,0,0,172,183,0,0
1648,McHenry,2012,14394,"Aussie Rescue & Placement Helpline, Inc.",Crystal Lake,60014,Animal Shelter,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1649,McHenry,2012,13664,Castaway Pet Rescue,Island Lake,60042,,152,84,,,,278,278,236,4,2,36,,,,,,,,,,,,,278,236,4,2
1650,McHenry,2012,13984,CEAS (Coalition To End Suffering),Johnsburg,60051,Animal Shelter,,,,,,10,,2,,,8,,,,,,,,,,,,,0,2,0,0
1651,McHenry,2012,9044,Free Spirit Siberian Rescue,Harvard,60033,Animal Shelter,,,,,,95,182,181,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,182,181,0,1
1652,McHenry,2012,13821,Great Dane Rescue Midwest,Woodstock,60098,Animal Shelter,37,,,,,11,46,37,1,1,18,,,,,,,,,,,,,46,37,1,1
1653,McHenry,2012,14144,"Happy Tails Animal Sanctuary, LLC",Woodstock,60098,Animal Shelter,,,,,,50,19,15,,4,50,10,0,2,,1,7,12,2,6,,,8,21,23,0,5
1654,McHenry,2012,13487,Help A Pooch Rescue,Algonquin,60102,Animal Shelter,,,,,,21,30,36,0,0,15,,,,,,,,,,,,,30,36,0,0
1655,McHenry,2012,269,Helping Paws Animal Welfare,Woodstock,60098,Animal Shelter,0,0,0,0,0,38,314,308,0,0,44,109,210,207,3,8,101,0,0,0,0,0,0,524,515,3,8
1656,McHenry,2012,11065,Illinois Cocker Rescue,Harvard,60033,Animal Shelter,0,0,0,0,0,27,48,45,0,0,30,,,,,,,,,,,,,48,45,0,0
1657,McHenry,2012,11705,Illinois Shorthair Rescue,Spring Grove,60081,Animal Shelter,,,,,,6,60,57,0,4,5,,,,,,,,,,,,,60,57,0,4
1658,McHenry,2012,14357,K9s4U Dog Rescue Inc. NFP,McHenry,60051,Animal Shelter,0,0,0,0,0,0,130,103,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,130,103,0,0
1659,McHenry,2012,11343,Labrador Education & Rescue Network,Machesney Park,61115,Animal Shelter,,,,,,72,,58,,5,9,,,,,,,,,,,,,0,58,0,5
1660,McHenry,2012,3354,McHenry County Animal Control,Crystal Lake,60014,Animal Control,0,0,0,0,0,13,875,233,391,192,7,32,606,209,60,185,36,1,117,15,5,5,0,1598,457,456,382
1661,McHenry,2012,13728,No Splitting Hares Rabbit Rescue,Algonquin,60102,Animal Shelter,,,,,312,,,,,,,6,,2,,,4,408,109,312,,8,212,109,314,0,8
1662,McHenry,2012,13474,On Angels Wings Inc.,Woodstock,60098,Animal Shelter,,,,,,5,129,113,0,4,17,6,96,87,0,0,25,0,0,,,,0,225,200,0,4
1663,McHenry,2012,11889,Petropolis Adoptions,McHenry,60050,Animal Shelter,0,0,0,0,0,3,25,25,0,0,3,2,1,2,0,0,1,0,,,,,,26,27,0,0
1664,McHenry,2012,7666,Pets In Need,Ringwood,60072,Animal Shelter,,,,,,8,120,119,0,0,9,28,40,45,0,2,35,0,0,0,0,0,,160,164,0,2
1665,McHenry,2012,11299,Saint Francis Pet Foundation,Harmony,60142,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,6,0,1,32,6,6,0,1
1666,McHenry,2012,13503,Scottish Terrier Club of Chicago,Marengo,60152,Animal Shelter,17,0,0,0,0,0,17,18,0,1,0,,,,,,,,,,,,,17,18,0,1
1667,McHenry,2012,14325,Sugar & Spice Dog Rescue,Lake In The Hills,60156,Animal Shelter,4,,,,,4,4,4,0,0,0,,,,,,,,,,,,,4,4,0,0
1668,McHenry,2012,14230,Turbo Kees Foundation,McHenry,60050,Animal Shelter,,,,,,5,4,3,0,1,5,0,,,,,0,0,,,,,0,4,3,0,1
1669,McHenry,2013,3354,McHenry County Animal Control,Crystal Lake,60014,Animal Control,0,0,0,0,0,7,802,234,329,235,11,36,668,359,48,251,44,0,38,7,10,7,0,1508,600,387,493
1670,McHenry,2014,14357,K9s4U Dog Rescue Inc. NFP,McHenry,60051,Animal Shelter,87,313,,,,10,404,400,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,404,400,0,3
1671,McHenry,2014,11343,Labrador Education & Rescue Network,Machesney Park,61115,Animal Shelter,,,,,,7,93,82,,1,17,,,,,,,,,,,,,93,82,0,1
1672,McHenry,2014,14495,"Love, Hope, Believe Galgo Rescue",Crystal Lake,60014,,10,,,,,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0
1673,McHenry,2014,11994,"A & S Rescue, Inc.",Cary,60013-3606,Animal Shelter,,,,,,6,56,59,0,0,3,0,1,1,,,,,,,,,,57,60,0,0
1674,McHenry,2014,9966,Aid to Animals Rescue,Barrington,60010-9600,Animal Shelter,,,,,,4,2,2,,,4,40,5,5,,,40,1,1,1,,,,8,8,0,0
1675,McHenry,2014,12120,"Animal House Shelter, Inc.",Huntley,60142-9784,Animal Shelter,657,808,149,596,0,225,1448,1465,0,5,203,179,688,745,0,3,119,0,0,0,0,0,0,2136,2210,0,8
1676,McHenry,2014,10080,Animal Outreach Society,McHenry,60051-0396,Animal Shelter,0,0,,,0,,0,0,0,0,,95,220,231,0,0,84,,0,0,0,0,0,220,231,0,0
1677,McHenry,2014,,"Animal Rescue Associates, Inc.",Richmond,60071,Animal Shelter,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,,,,,,,0,0,0,0
1678,McHenry,2014,13697,Animal Services & Assistance Programs,Marengo,60152-9211,Animal Shelter,,,,,,,,,,,,,119,92,2,14,,,,,,,,119,92,2,14
1679,McHenry,2014,6478,Assisi Animal Foundation,Crystal Lake,60012-2709,Animal Shelter,15,2,45,80,0,4,21,17,0,0,4,180,180,125,0,0,235,,,,,,,201,142,0,0
1680,McHenry,2014,13984,CEAS,Johnsburg,60051-7624,Animal Shelter,,,,,,8,,1,,,7,,,,,,,,,,,,,0,1,0,0
1681,McHenry,2014,14481,Ceasers Heaven Animal Rescue,Harvard,60033,Animal Shelter,50,200,,,,150,50,150,0,0,50,,,,,,,,,,,,,50,150,0,0
1682,McHenry,2014,14658,Crème De La Crème Animal Foundation,Algonquin,60102-2758,Animal Shelter,,,,,,0,15,12,0,0,3,3,25,3,0,0,22,,,,,,,40,15,0,0
1683,McHenry,2014,14502,4 Greyhound Racers,Crystal Lake,60039-2712,Animal Shelter,,,,,,4,64,55,0,0,9,,,,,,,,,,,,,64,55,0,0
1684,McHenry,2014,14328,"Forever Husky, Inc.",Crystal Lake,60014-8974,Animal Shelter,39,,,,,8,52,39,,,21,,,,,,,,,,,,,52,39,0,0
1685,McHenry,2014,9044,Free Spirit Siberian Rescue,Harvard,60033-8957,Animal Shelter,0,0,0,0,0,55,128,127,0,0,56,,,,,,,,,,,,,128,127,0,0
1686,McHenry,2014,269,Helping Paws Animal Welfare,Woodstock,60098-6921,Animal Shelter,0,0,0,0,0,42,379,371,0,7,43,107,222,211,0,9,109,,,,,,,601,582,0,16
1687,McHenry,2014,11705,Illinois Shorthair Rescue,Downers Grove,60515-1855,Animal Shelter,,,,,,7,50,49,0,1,4,,,,,,,,,,,,,50,49,0,1
1688,McHenry,2014,14495,"Love, Hope, Believe Galgo Rescue, Inc.",Crystal Lake,60014-4032,,10,,,,,0,10,10,0,0,0,0,,,,,,0,,,,,,10,10,0,0
1689,McHenry,2014,11509,"Midwest Labrador Retriever, Inc.",Naperville,60563,Animal Shelter,0,0,0,0,0,18,478,173,,3,20,,,,,,,,,,,,,478,173,0,3
1690,McHenry,2014,13728,No Splitting Hares Rabbit Rescue,Algonquin,60102-7743,Animal Shelter,,,,,251,,,,,,,,,,,,,353,26,251,0,4,102,26,251,0,4
1691,McHenry,2014,13474,"On Angels' Wings, Inc.",Crystal Lake,60014,Animal Shelter,83,52,50,77,0,9,135,135,,3,6,8,129,127,,2,8,0,26,26,,,0,290,288,0,5
1692,McHenry,2014,11889,Petropolis Adoptions,McHenry,60050-3736,Animal Shelter,,,,,,3,17,16,0,1,3,1,6,5,0,1,1,0,0,0,0,0,0,23,21,0,2
1693,McHenry,2014,11299,Saint Francis Pet Foundation,Huntley,60142-9209,Animal Shelter,,,,,,,2,2,,,,,,,,,,25,5,20,,,10,7,22,0,0
1694,McHenry,2014,14639,Saving All Our Angel's Animal Rescue,Crystal Lake,60014-3922,Animal Shelter,18,4,0,6,0,0,24,22,0,0,2,0,7,6,0,0,1,0,0,0,0,0,0,31,28,0,0
1695,McHenry,2014,13503,Scottish Terrier Club of Chicago,Marengo,60152-9372,Animal Shelter,7,1,,,,,0,9,8,,1,0,,,,,,,,,,,,0,9,8,0
1696,McHenry,2014,14327,"Stardust Sanctuary, LTD",Lake in the Hills,60156,Animal Shelter,,,,,,5,6,6,,1,3,2,,,,,2,4,3,1,,,6,9,7,0,1
1697,McHenry,2014,14325,Sugar & Spice Dog Rescue,Lake in the Hills,60156-3362,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,McHenry,2014,14656,The Labrador Connection,Woodstock,60098-0372,Animal Shelter,50,10,,,,18,50,53,0,2,13,,,,,,,,,,,,,50,53,0,2
1699,McHenry,2014,14230,Turbokees Foundation,Wonder Lake,60097,Animal Shelter,,,,,,6,9,9,0,0,6,,,,,,,,,,,,,9,9,0,0
1700,McHenry,2014,3354,McHenry County Animal Control,Crystal Lake,60014-3443,Animal Control Facility,,,,,,11,660,140,309,192,6,44,623,236,46,155,32,0,47,28,3,4,0,1330,404,358,351
1701,McHenry,2013,9966,Aid to Animals Rescue,Barrington Hills,60010,,,,,,,8,6,6,,,2,36,10,4,,1,38,0,4,2,2,,0,20,12,2,1
1702,McHenry,2013,10080,Animal Outreach Society,McHenry,60051,Animal Shelter,,,,,,,,,,,80,255,281,0,1,70,,,,,,,,281,0,1,70
1703,McHenry,2013,13776,"Animal Rescue Associates, Inc.",Richmond,60071,,,,,,,4,53,54,0,0,3,5,3,3,0,0,2,,0,0,0,0,0,56,57,0,0
1704,McHenry,2013,6478,Assisi Animal Foundation,Crystal Lake,60012,Animal Shelter,14,13,79,90,0,11,21,27,0,0,5,165,184,169,0,0,180,,,,,,,205,196,0,0
1705,McHenry,2013,13984,CEAS (Coalition to End Animal Suffering),Johnsburg,60051,Animal Shelter,,,,,,8,,,,,8,,,,,,,,,,,,,0,0,0,0
1706,McHenry,2013,14328,"Forever Husky, Inc.",Crystal Lake,60039,Animal Shelter,10,,,,,0,14,10,,,4,,,,,,,,,,,,,14,10,0,0
1707,McHenry,2013,14502,4 Greyhound Racers,Crystal Lake,60039,Animal Shelter,0,0,0,0,0,0,9,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0
1708,McHenry,2013,9044,Free Spirit Siberian Rescue,Harvard,60033,Animal Shelter,,,0,0,0,82,156,175,0,0,63,0,,,,,0,0,,,,,,156,175,0,0
1709,McHenry,2013,13821,Great Dane Rescue Midwest,Woodstock,60098,Animal Shelter,,,,,,18,62,68,,3,9,,,,,,,,,,,,,62,68,0,3
1710,McHenry,2013,14144,"Happy Tails Animal Sanctuary, LLC",Woodstock,60098,Animal Shelter,,,,,,50,22,20,,2,50,7,,1,,1,5,8,18,12,,,14,40,33,0,3
1711,McHenry,2013,13487,Help A Pooch Rescue,Algonquin,60102,,,,,,,22,8,18,0,0,12,,,,,,,,,,,,,8,18,0,0
1712,McHenry,2013,269,Helping Paws Animal Welfare,Woodstock,60098,Animal Shelter,0,0,0,0,0,44,324,326,0,0,42,101,198,185,1,6,107,,,,,,,522,511,1,6
1713,McHenry,2013,11065,Illinois Cocker Rescue,Harvard,60033,Animal Shelter,0,0,0,0,0,30,11,24,0,2,15,,,,,,,,,,,,,11,24,0,2
1714,McHenry,2013,14357,K9S4U Dog Rescue Inc. NFP,McHenry,60051,,,,,,0,150,169,,0,2,17,,,,,,,,,,,,,169,0,0,2
1715,McHenry,2013,11343,Labrador Education & Rescue Network,Machesney Park,61115,Animal Shelter,,,,,,9,67,65,,4,7,,,,,,,,,,,,,67,65,0,4
1716,McHenry,2013,14495,"Love, Hope, Believe Galgo Rescue, Inc.",Crystal Lake,60014,Animal Shelter,,,,,,0,11,8,0,0,3,,,,,,,,,,,,,11,8,0,0
1717,McHenry,2013,11509,"Midwest Labrador Retriever Rescue, Inc.",Cary,60013,Animal Shelter,0,0,0,0,0,8,154,150,,3,9,0,,,,,0,0,,,,,0,154,150,0,3
1718,McHenry,2013,13728,No Splitting Hares Rabbit Rescue,Algonquin,60102,,,,,,187,,,,,,,,,,,,,198,120,187,5,3,212,120,187,5,3
1719,McHenry,2013,11889,Petropolis Adoptions ,McHenry,60050,Animal Shelter,,,,,,3,22,20,0,0,5,2,3,1,0,0,4,0,1,1,0,0,0,26,22,0,0
1720,McHenry,2013,7666,Pets in Need,Ringwood,60072,Animal Shelter,,,,,,9,102,98,0,2,11,35,71,75,0,0,31,0,0,0,0,0,,173,173,0,2
1721,McHenry,2013,11299,Saint Francis Pet Foundation,Harmony,60142,Animal Shelter,0,0,0,0,0,0,2,2,,,,,,,,,,32,14,21,0,0,25,16,23,0,0
1722,McHenry,2013,13503,Scottish Terrier Club of Chicago,Marengo,60152,Animal Shelter,11,,,,,0,12,11,,1,0,,,,,,,,,,,,,12,11,0,1
1723,McHenry,2013,14325,Sugar & Spice Dog Rescue,Lake in the Hills,60156,Animal Shelter,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,McHenry,2013,14230,Turbo Kees Foundation,McHenry,60050,Animal Shelter,2,0,0,0,0,5,4,2,0,1,6,0,,,,,0,0,,,,,0,4,2,0,1
1725,McHenry,2013,12120,"Animal House Shelter, Inc.",Huntley,60142,Animal Shelter,658,728,172,764,0,227,1414,1386,0,8,252,184,930,936,0,3,175,0,0,0,0,0,0,2344,2322,0,11
1726,McHenry,2013,11705,Illinois Shorthair Rescue,Downers Grove,60515,Animal Shelter,38,,,,,6,45,42,0,2,7,,,,,,,,,,,,,45,42,0,2
1727,McHenry,2013,13474,"On Angels' Wings, Inc.",Crystal Lake,60014,Animal Shelter,74,68,56,78,4,14,150,142,0,0,22,9,57,56,0,0,10,0,4,4,0,0,0,211,202,0,0
1728,McLean,2012,12439,Cattails Feline Rescue,Leroy,61752,Animal Shelter,0,0,47,152,0,0,0,0,0,0,0,0,299,299,0,0,0,0,0,0,0,0,0,299,299,0,0
1729,McLean,2012,9878,Central Illinois Sheltie Rescue,Towanda,61776,Animal Shelter,,,,,,5,70,66,0,7,2,,,,,,,,,,,,,70,66,0,7
1730,McLean,2012,11412,Central Illinois Small Animal Rescue ,Colfax,61728,Animal Shelter,,,,,,89,72,386,4,0,,141,48,159,2,0,,0,0,0,0,0,0,120,545,6,0
1731,McLean,2012,13597,City of Leroy,Leroy,61752,Animal Control,0,0,0,0,0,0,4,,4,,0,0,,,,,0,0,,,,,0,4,0,4,0
1732,McLean,2012,10924,Great Pyrenees Rescue of Cent. IL Inc.,Bloomington,61705,Animal Shelter,,,,,,16,46,48,0,2,14,,,,,,,,,,,,,46,48,0,2
1733,McLean,2012,11553,Happy Hearts Haven,Chenoa,61726,Animal Shelter,,,,,,0,0,0,0,0,0,49,2,,,6,45,6,,,,1,5,2,0,0,7
1734,McLean,2012,6615,Humane Society Of Central Illinois,Normal,61761,Animal Shelter,,,,,,17,404,354,12,33,22,53,490,430,2,49,62,9,106,97,0,10,8,1000,881,14,92
1735,McLean,2012,276,McLean County Animal Control Center,Bloomingtron,61705,Animal Control,,,,,,8,604,122,314,169,7,13,426,111,43,259,26,2,17,13,2,2,2,1047,246,359,430
1736,McLean,2012,14360,My Loveable Angels,Bloomington,61701,Animal Shelter,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,McLean,2012,14281,National Brittany Rescue & Adoption,Normal,61761,Animal Shelter,,,,,,,10,9,,,,,,,,,,,,,,,,10,9,0,0
1738,McLean,2012,14108,"R.A.I.N. of Centrail Illinois, Inc.",Danvers,61732,Animal Shelter,,15,0,,,27,30,43,1,1,13,1,1,0,0,,1,0,0,0,0,0,0,31,43,1,1
1739,McLean,2012,11555,Village of Colfax,Colfax,61728,Animal Control,,,,,,0,28,,28,,0,0,12,,12,,0,,,,,,,40,0,40,0
1740,McLean,2012,13752,Wish Bone Canine Rescue,Bloomington,61701,Animal Shelter,546,101,0,0,0,36,573,647,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,573,647,0,5
1741,McLean,2013,13597,City of Leroy,Leroy,61752,,0,0,0,0,0,0,17,5,12,,0,0,1,1,,,0,0,,,,,0,18,6,12,0
1742,McLean,2013,11555,Village of Colfax,Colfax,61728,Animal Control,,,,,,0,30,,30,,0,0,12,,12,,0,,,,,,,42,0,42,0
1743,McLean,2014,14593,Arrow Animal Rescue Revolution on Wheels,Normal,61716,Animal Shelter,,,,,,0,150,110,1,2,40,0,,,,,,0,,,,,,150,110,1,2
1744,Mclean,2014,12439,Cattails Feline Rescue,Le Roy,61752-7522,Animal Shelter,0,0,45,165,0,0,0,0,0,0,0,120,210,210,0,0,120,0,0,0,0,0,0,210,210,0,0
1745,Mclean,2014,9878,Central Illinois Sheltie Rescue,Towanda,61776-9582,Animal Shelter,,,,,,14,91,81,2,4,4,,,,,,,,,,,,,91,81,2,4
1746,Mclean,2014,11412,Central Illinois Small Animal Rescue,Colfax,61728-7549,Animal Shelter,,,,,,101,290,189,,,202,62,35,68,,,41,,,,,,,325,257,0,0
1747,Mclean,2014,14650,Furrever Family,Bloomington,61705-4155,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,Mclean,2014,10924,"Great Pyrenees Rescue of Cent. IL, Inc.",Bloomington,61705-5973,Animal Shelter,,,,,,12,50,49,0,4,9,,,,,,,,,,,,,50,49,0,4
1749,Mclean,2014,11553,Happy Hearts Haven,Chenda,61726-8976,Animal Shelter,,,,,,,,,,,,38,0,1,0,5,33,5,0,0,0,1,4,0,1,0,6
1750,Mclean,2014,6615,Humane Society of Central Illinois,Normal,61761-1958,Animal Shelter,,,,,,20,256,227,10,14,25,132,421,441,3,31,78,6,67,59,0,7,7,744,727,13,52
1751,Mclean,2014,14360,My Loveable Angels,Bloomington,61701-3904,Animal Shelter,,,,,,56,97,123,5,2,29,0,14,13,0,0,1,,,,,,,111,136,5,2
1752,Mclean,2014,14281,National Brittany Rescue & Adoption,Normal,61761-9523,Animal Shelter,314,,,,,48,316,314,,0,50,,,,,,,,,,,,,316,314,0,0
1753,Mclean,2014,14108,"R.A.I.N. of Central Illinois, Inc.",Danvers,61732-7635,Animal Shelter,8,10,0,0,0,8,15,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0
1754,Mclean,2014,13752,Wish Bone Canine Rescue,Bloomington,61701-7033,Animal Shelter,559,153,0,0,0,36,676,712,0,12,37,0,,,,,0,0,,,,,0,676,712,0,12
1755,McLean,2014,276,McLean County Animal Control Center,Bloomington,61705,Animal Control Facility,,,,,,16,513,32,234,134,34,37,379,43,27,142,30,0,129,0,0,129,0,1021,75,261,405
1756,McLean,2014,11555,Village of Colfax,Colfax,61728-9258,Animal Control Facility,,,,,,0,25,,,,0,0,16,,16,,0,0,,,,,0,41,0,16,0
1757,Mclean,2013,12439,Cattails Feline Rescue,Leroy,61752,Animal Shelter,0,0,61,153,0,0,0,0,0,0,0,100,230,214,0,0,116,0,0,0,0,0,0,230,214,0,0
1758,Mclean,2013,9878,Central Illinois Sheltie Rescue,Towanda,61776,Animal Shelter,,,,,,12,90,84,1,2,17,,,,,,,,,,,,,90,84,1,2
1759,Mclean,2013,11412,Central Illinois Small Animal Rescue,Colfax,61728,Kennel Operator,,,,,0,92,,193,,,86,62,,99,,,49,,,,,,,0,292,0,0
1760,Mclean,2013,10924,"Great Pyrenees Rescue of Cent. IL, Inc.",Bloomington,61705,Animal Shelter,,,,,,14,62,54,,3,19,,,,,,,,,,,,,62,54,0,3
1761,Mclean,2013,11553,Happy Hearts Haven,Chenoa,61726,Animal Shelter,0,0,0,0,0,,,,,,,35,0,0,0,5,30,5,0,0,0,0,5,0,0,0,5
1762,Mclean,2013,6615,Humane Society of Central Illinois,Normal,61761,Animal Shelter,,,,,,22,309,289,9,13,20,62,528,412,1,45,132,8,93,86,0,9,6,930,787,10,67
1763,Mclean,2013,14281,National Brittany Rescue & Adoption,Normal,61761,Animal Shelter,4,,,,,0,4,4,,,0,,,,,,,,,,,,,4,4,0,0
1764,Mclean,2013,13752,Wish Bone Canine Rescue,Bloomington,61701,Animal Shelter,541,162,0,0,0,35,617,703,,18,36,,,,,,,,,,,,,617,703,0,18
1765,Mclean,2013,14360,My Loveable Angels,Bloomington,61701,Animal Shelter,,,,,,0,164,89,2,1,56,0,2,2,0,0,0,,,,,,,166,91,2,1
1766,Menard,2010,3987,Menard County Animal Control,Petersburg,62675,Animal Control,0,0,0,0,0,,324,55,157,51,,,110,29,8,74,,,,,,,,434,84,165,125
1767,Menard,2011,3987,Menard County Animal Control,Petersburg,62675,Animal Control,0,0,0,0,0,,,,,46,,,,,,94,,,1,0,,1,,1,0,0,141
1768,Mercer,2012,322,Mercer County Animal Control,Aledo,61231,Animal Control,0,0,0,0,0,6,130,19,38,11,6,12,52,36,2,7,12,0,,,,,,182,55,40,18
1769,Mercer,2010,322,Mercer County Animal Control,Aledo,61231,Animal Control,,,,,,,98,20,42,12,,,54,21,1,28,,,,2,1,0,1,152,43,44,40
1770,Mercer,2011,322,Mercer County Animal Control,Aledo,61231,Animal Control,,,,,,160,160,29,41,16,3,84,84,41,6,25,9,2,2,,,2,,246,70,47,43
1771,Mercer,2014,322,Mercer County Animal Control,Aledo,31231,Animal Control Facility,,,,,,8,109,11,51,14,,14,74,18,3,10,,0,0,0,0,,,183,29,54,24
1772,Monroe,2012,11527,Humane Society of Monroe County,Red Bud,62278,Animal Shelter,,,,,,48,186,188,2,6,38,78,154,127,0,15,90,,,,,,,340,315,2,21
1773,Monroe,2010,11527,Humane Society of Monroe County,Red Bud,62278,Animal Shelter,,,,,,,223,186,0,3,,,146,112,0,2,,,2,2,,,,371,300,0,5
1774,Monroe,2011,11527,Humane Society of Monroe County,Red Bud,62278,Animal Shelter,,,,,,41,222,210,0,5,48,39,219,177,0,3,78,,,,,,,441,387,0,8
1775,Monroe,2012,6034,Monroe County Animal Pound,Waterloo,62298,,,,,,,0,186,89,82,15,0,0,103,55,8,40,,,,,,,,289,144,90,55
1776,Monroe,2010,6034,Monroe County Animal Pound,Waterloo,62298,Animal Control,,,,,,,196,99,65,32,,,220,40,9,171,,,6,6,,,,422,145,74,203
1777,Monroe,2011,6034,Monroe County Animal Pound,Waterloo,62298,Animal Control,,,,,,,270,124,110,36,,,141,51,8,82,,,,,,,,411,175,118,118
1778,Monroe,2013,6034,Monroe County Animal Pound,Waterloo,62298,Animal Control,,,,,,115,115,66,36,13,0,134,134,47,13,74,0,0,0,0,0,0,0,249,113,49,87
1779,Monroe,2014,11527,"Helping Strays, H. S. of Monroe Co., IL",Red Bud,62278-3608,Animal Shelter,,,,,,44,247,166,3,5,33,45,178,138,1,13,56,,,,,,,425,304,4,18
1780,Monroe,2014,6034,Monroe County Animal Pound,Waterloo,62298,Animal Control Facility,,,,,,0,151,60,74,14,,,120,67,7,45,,,,,,,,271,127,81,59
1781,Monroe,2013,11527,Humane Society of Monroe County,Red Bud,62278,,,,,,,38,187,180,4,16,44,90,182,149,2,15,45,,,,,,,369,329,6,31
1782,Montgomery,2010,13249,Montgomery Co Animal Control and Shelter,Hillsboro,62049,Animal Control,0,0,0,0,0,,481,346,121,14,,,138,113,1,24,,,0,0,0,0,,619,459,122,38
1783,Montgomery,2011,13249,Montgomery Co Animal Control and Shelter,Hillsboro,62049,Animal Control,0,0,0,0,0,15,381,252,110,17,17,4,176,150,1,24,5,0,0,0,0,0,0,557,402,111,41
1784,Montgomery,2012,13249,Montgomery Co Animal Control and Shelter,Hillsboro,62049,Animal Control,0,0,0,0,0,17,320,213,106,6,12,5,136,120,1,11,9,0,0,0,0,0,0,456,333,107,17
1785,Montgomery,2012,14054,Paws Care Inc.,Coffeen,62017,Animal Shelter,,,,,,2,20,17,0,0,5,1,14,11,0,0,4,,,,,,,34,28,0,0
1786,Montgomery,2011,14054,Paws Care Inc.,Taylor Springs,62049,Animal Shelter,,,,,,2,10,10,2,0,2,1,1,1,0,0,1,,,,,,,11,11,2,0
1787,Montgomery,2010,14054,Paws Care Inc.,Taylor Springs,62017,Animal Shelter,0,0,0,0,0,,3,0,0,0,,,0,0,0,0,,,0,0,0,0,,3,0,0,0
1788,Montgomery,2012,13922,River King Newfoundland Club Rescue,Brighton,62012,Animal Shelter,,,,,,,,10,,,,0,,,,,0,0,,,,,0,0,10,0,0
1789,Montgomery,2011,13922,River King Newfoundland Club Rescue,Brighton,62012,Animal Shelter,,,,,,,4,4,,,,0,,,,,0,0,,,,,0,4,4,0,0
1790,Montgomery,2013,13249,Montgomery Co Animal Control and Shelter,Hillsboro,62049,Animal Control,0,0,0,0,0,12,324,195,116,6,19,9,187,149,2,25,20,0,0,0,0,0,0,511,344,118,31
1791,Montgomery,2014,14054,"Paws Care, Inc.",Hillsboro,62049-0025,Animal Shelter,,,,,,9,63,62,0,0,10,1,24,15,0,0,10,,,,,,,87,77,0,0
1792,Montgomery,2014,13249,Montgomery Co. Animal Control & Shelter,Hillsboro,62049-3621,Animal Control Facility,0,0,0,0,0,19,329,44,103,2,21,20,254,94,3,10,11,0,0,0,0,0,0,583,138,106,12
1793,Montgomery,2013,14054,"Paws Care, Inc.",Hillsboro,62049,Animal Shelter,,,,,,5,58,53,0,1,9,4,21,24,0,0,1,,,,,,,79,77,0,1
1794,Montgomery,2013,13922,River King Newfoundland Club Rescue,Brighton,62012,,0,0,0,0,,0,7,6,0,1,0,0,,,,,,,,,,,,7,6,0,1
